query_id,user_id,benchmark_tier,query_type,method,rank,retrieved_event_id,score,is_high_memory_load
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,1,2018_1767907__event_002,0.9024815559387207,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,2,2018_1767907__event_003,0.8978774547576904,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,3,2018_1767903__event_002,0.8931175470352173,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,4,2018_1767903__event_001,0.8633696436882019,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,5,2018_1767907__event_001,0.8616307973861694,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,6,2018_1767953__event_003,0.8448328971862793,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,7,2018_1767866__event_002,0.8377400636672974,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,8,2018_1767933__event_002,0.8372910022735596,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,9,2018_1767895__event_002,0.8277175426483154,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,10,2018_1767921__event_002,0.827569305896759,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,11,2018_1767866__event_001,0.824604332447052,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,12,2018_1767933__event_001,0.8244485259056091,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,13,2018_1767953__event_002,0.8196148872375488,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,14,2018_1767867__event_001,0.8183966875076294,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,15,2018_1767895__event_001,0.8182500600814819,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,16,2018_1767921__event_001,0.8177024126052856,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,17,2018_1767934__event_001,0.8174553513526917,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,18,2018_1767905__event_001,0.8154985904693604,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,19,2018_1767893__event_002,0.8153311014175415,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,20,2018_1767940__event_001,0.8151886463165283,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,21,2018_1767947__event_001,0.8150594830513,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,22,2018_1767893__event_001,0.8143454790115356,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,23,2018_1767947__event_002,0.8142913579940796,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,24,2018_1767914__event_001,0.8137369155883789,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,25,2018_1767964__event_001,0.813606321811676,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,26,2018_1767957__event_001,0.8133008480072021,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,27,2018_1767890__event_001,0.8131589889526367,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,28,2018_1767863__event_001,0.8128659725189209,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,29,2018_1767963__event_001,0.812379777431488,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,30,2018_1767879__event_002,0.8122315406799316,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,31,2018_1767963__event_002,0.8120911121368408,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,32,2018_1767941__event_001,0.811721682548523,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,33,2018_1767879__event_001,0.8105734586715698,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,34,2018_1767926__event_001,0.8104005455970764,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,35,2018_1767902__event_001,0.8097155690193176,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,36,2018_1767925__event_001,0.8096174001693726,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,37,2018_1767887__event_001,0.8087501525878906,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,38,2018_1767958__event_001,0.8086283802986145,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,39,2018_1767863__event_002,0.8084031343460083,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,40,2018_1767876__event_001,0.8082488775253296,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,41,2018_1767913__event_001,0.8076329827308655,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,42,2018_1767890__event_002,0.8066884279251099,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,43,2018_1767957__event_002,0.806664228439331,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,44,2018_1767870__event_001,0.8062896728515625,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,45,2018_1767914__event_002,0.8058174848556519,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,46,2018_1767950__event_001,0.8055850863456726,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,47,2018_1767867__event_002,0.8047240376472473,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,48,2018_1767934__event_002,0.8041741847991943,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,49,2018_1767950__event_002,0.8037663698196411,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,50,2018_1767905__event_002,0.8036195039749146,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,51,2018_1767964__event_002,0.8027399778366089,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,52,2018_1767940__event_002,0.8023457527160645,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,53,2018_1767945__event_002,0.8022465705871582,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,54,2018_1767945__event_001,0.8004463911056519,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,55,2018_1767935__event_001,0.800428032875061,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,56,2018_1767885__event_002,0.7990471124649048,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,57,2018_1767941__event_002,0.7988344430923462,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,58,2018_1767887__event_002,0.7979987859725952,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,59,2018_1767913__event_002,0.7965092658996582,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,60,2018_1767953__event_001,0.7961937785148621,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,61,2018_1767958__event_002,0.7960149049758911,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,62,2018_1767876__event_002,0.7958874106407166,True
tokyo_100312_relational_between,100312,stress_test,relational_between,vector,63,2018_1767902__event_002,0.7953126430511475,True
